4.999976777e-03,3.730535563e-06,1.607035782e+00
4.999976777e-03,4.017499837e-06,1.607026315e+00
4.999976777e-03,4.304464112e-06,1.607016232e+00
4.999976777e-03,4.591428386e-06,1.607005833e+00
4.999976777e-03,4.878392660e-06,1.606994134e+00
4.999976777e-03,5.165356934e-06,1.606982885e+00
4.999976777e-03,5.452321208e-06,1.606969835e+00
4.999976777e-03,5.739285482e-06,1.607197281e+00
4.999976777e-03,6.026249756e-06,1.606943210e+00
4.999976777e-03,6.313214030e-06,1.606930421e+00
4.999976777e-03,6.600178304e-06,1.606914145e+00
4.999976777e-03,6.887142578e-06,1.606899638e+00
4.999976777e-03,7.174106853e-06,1.606883321e+00
4.999976777e-03,7.461071127e-06,1.606866839e+00
4.999976777e-03,7.748035401e-06,1.606850143e+00
4.999976777e-03,8.034999675e-06,1.606832196e+00
4.999976777e-03,8.321963949e-06,1.606812951e+00
4.999976777e-03,8.608928223e-06,1.606870137e+00
4.999976777e-03,8.895892497e-06,1.606774733e+00
4.999976777e-03,9.182856771e-06,1.606752831e+00
4.999976777e-03,9.469821045e-06,1.606733683e+00
4.999976777e-03,9.756785319e-06,1.606711661e+00
4.999976777e-03,1.004374959e-05,1.606688281e+00
4.999976777e-03,1.033071387e-05,1.606666029e+00
4.999976777e-03,1.061767814e-05,1.606641773e+00
4.999976777e-03,1.090464242e-05,1.606618344e+00
4.999976777e-03,1.119160669e-05,1.606593413e+00
4.999976777e-03,1.147857096e-05,1.606524586e+00
4.999976777e-03,1.176553524e-05,1.606540651e+00
4.999976777e-03,1.205249951e-05,1.606515126e+00
4.999976777e-03,1.233946379e-05,1.606487768e+00
4.999976777e-03,1.262642806e-05,1.606460546e+00
4.999976777e-03,1.291339233e-05,1.606430312e+00
4.999976777e-03,1.320035661e-05,1.606402394e+00
4.999976777e-03,1.348732088e-05,1.606373757e+00
4.999976777e-03,1.377428516e-05,1.606340316e+00
4.999976777e-03,1.406124943e-05,1.606310286e+00
4.999976777e-03,1.434821371e-05,1.606142610e+00
4.999976777e-03,1.463517798e-05,1.606246063e+00
4.999976777e-03,1.492214225e-05,1.606214093e+00
4.999976777e-03,1.520910653e-05,1.606182067e+00
4.999976777e-03,1.549607080e-05,1.606145181e+00
4.999976777e-03,1.578303508e-05,1.606111649e+00
4.999976777e-03,1.606999935e-05,1.606077182e+00
4.999976777e-03,1.635696362e-05,1.606040919e+00
4.999976777e-03,1.664392790e-05,1.606003292e+00
4.999976777e-03,1.693089217e-05,1.605966317e+00
4.999976777e-03,1.721785645e-05,1.605713186e+00
4.999976777e-03,1.750482072e-05,1.605888179e+00
4.999976777e-03,1.779178499e-05,1.605851169e+00
4.999976777e-03,1.807874927e-05,1.605810619e+00
4.999976777e-03,1.836571354e-05,1.605770602e+00
4.999976777e-03,1.865267782e-05,1.605727987e+00
4.999976777e-03,1.893964209e-05,1.605687041e+00
4.999976777e-03,1.922660636e-05,1.605643983e+00
4.999976777e-03,1.951357064e-05,1.605602895e+00
4.999976777e-03,1.980053491e-05,1.605558710e+00
4.999976777e-03,2.008749919e-05,1.605229837e+00
4.999976777e-03,2.037446346e-05,1.605470176e+00
4.999976777e-03,2.066142774e-05,1.605423756e+00
4.999976777e-03,2.094839201e-05,1.605379489e+00
4.999976777e-03,2.123535628e-05,1.605328878e+00
4.999976777e-03,2.152232056e-05,1.605284649e+00
4.999976777e-03,2.180928483e-05,1.605235252e+00
4.999976777e-03,2.209624911e-05,1.605186676e+00
4.999976777e-03,2.238321338e-05,1.605137719e+00
4.999976777e-03,2.267017765e-05,1.605089317e+00
4.999976777e-03,2.295714193e-05,1.604688951e+00
4.999976777e-03,2.324410620e-05,1.604988169e+00
4.999976777e-03,2.353107048e-05,1.604933878e+00
4.999976777e-03,2.381803475e-05,1.604882618e+00
4.999976777e-03,2.410499902e-05,1.604831322e+00
4.999976777e-03,2.439196330e-05,1.604774233e+00
4.999976777e-03,2.467892757e-05,1.604723493e+00
4.999976777e-03,2.496589185e-05,1.604666098e+00
4.999976777e-03,2.525285612e-05,1.604611615e+00
4.999976777e-03,2.553982040e-05,1.604557678e+00
4.999976777e-03,2.582678467e-05,1.604088514e+00
