name,rot_config,dir_J_tot_init,dir_gamma,dir_v_inf,dir_b_inf,dir_omega,N_tot,M_tot,gamma,R_crit,R_grav,v_esc,tau,v_inf,b_inf,v_imp,b_imp,theta_imp,J_tot_init,M_targ,M_proj,Fe_targ,Fe_proj,R_NR_targ,R_NR_proj,omega_targ,omega_proj,P_rot_targ,P_rot_proj,J_rot_targ,J_rot_proj,theta_targ,theta_proj,J_tot_init_sign,M_LR,M_SLR,N_bound,M_bound,J_bound,Fe_bound,N_p,M_p,R_p,J_p,omega_sb,P_rot_sb,omega,P_rot,Fe_p,F_proj_p,N_disk,M_disk,J_disk,HSSL,Fe_disk,F_proj_disk,canup_M_p,canup_M_disk,canup_M_ej,N_ej,M_ej,J_ej,Fe_ej,F_proj_ej,N_groups,N_frag,planet_disk_mixing_delta,accretion_efficiency,fate_LR,fate_SLR,graze_and_merge_threshold,hit_and_run_threshold,E_pot,E_kin,E_tot,SLR_a,SLR_e,SLR_peri,bound,bound_flag,bound_epsilon,bound_trajectory_angle,collision_type,time,pmassmean,pmassmin,pmassmax,incomplete_merger_flag
DD_J2000_G0700_V02000_B10980_OMEGA0900,DD,2.0,0.7,0.2,1.098,0.9,98834,1.0537616587205518,0.7021836195225554,1.6281125562582648,6.440251929948165,8.999304548529908,0.808301434021897,0.2002716007049712,1.1005744761279777,0.7922054025049851,0.278228110199991,90.0,7.249141011402458e+34,0.619064621839165,0.4346970368813869,0.3300123165815687,0.3300152184960162,0.8577864443872406,0.7703261118710242,0.0005975152164452981,0.0005892526007612237,2.9209787532734954,2.9619372909676303,3.2920380582533383e+34,1.8720785121581426e+34,179.99768835333947,179.99907894441608,1.0,6.292302521460561e+24,0,98816,1.053598761170182,7.240019904868595e+34,0.3300739326293825,98446,1.0496904413463244,2.241469071496897,6.97867945048464e+34,nan,nan,0.00032088111492632835,5.439177224234722,0.33115243388892884,0.4127515941993128,370,0.3177495791754082,2.6134178789613935e+33,0.9538166261688924,0.04041174679312672,0.34252057708640676,1.0414249669238462,0.012173794246335882,0.00019289311012684278,18,0.00019289311012684278,8.300710811808836e+31,0.0,0.5667780776412247,1,1,-0.07023101711290602,0.9995562711424905,partial accretion,super-catastrophic disruption,0.005,0.1,nan,nan,nan,nan,nan,nan,None,False,nan,nan,partial accretion,104.40000000000444,6.367701922104599e+19,5.895383738655726e+19,6.7963511380461765e+19,False
DD_J2000_G0700_V03000_B08093_OMEGA0500,DD,2.0,0.7,0.3,0.8093,0.5,98834,1.0537616587205518,0.7021836195225554,1.6281125562582648,4.461899376839571,8.999304548529908,0.7778345689439327,0.300392138282288,0.8111633688962068,0.8232351562287408,0.29598723649660513,54.20975192375772,7.242741641323622e+34,0.619064621839165,0.4346970368813869,0.3300123165815687,0.3300152184960162,0.8577864443872406,0.7703261118710242,0.00031540633935000796,0.00031070534435427354,5.5335896405605505,5.617313263862832,1.4426880661851446e+34,8.219484789733041e+33,179.998108659539,179.9986310717317,1.0,6.292498920370749e+24,0,98819,1.0536316466914621,7.238329795635538e+34,0.3300542615893707,98070,1.045691077221842,2.29,6.70231459040973e+34,nan,nan,0.0003311780535712551,5.270063137256801,0.33237976104301903,0.41274408601028423,749,0.6455747536276527,5.36015366586076e+33,1.0,0.02380997544994257,0.3789739864050514,1.0360610064218898,0.017570640269572314,0.00016000758884679653,15,0.00016000758884679653,5.161304853594111e+31,0.06169317977611421,0.6083051845485007,1,1,-0.033770099605232806,0.9996319205774368,partial accretion,super-catastrophic disruption,0.005,0.1,nan,nan,nan,nan,nan,nan,None,False,nan,nan,partial accretion,103.52000000000407,6.367701922104599e+19,5.895383738655726e+19,6.7963511380461765e+19,False
DD_J2000_G0700_V03000_B10567_OMEGA0900,DD,2.0,0.7,0.3,1.0567,0.9,98834,1.0537616587205518,0.7021836195225554,1.6281125562582648,4.461917588630631,8.999304548529908,0.7778350565856634,0.30039072387823335,1.0590945187286263,0.8232346401246992,0.38645381721081457,90.0,7.249173041265732e+34,0.619064621839165,0.4346970368813869,0.3300123165815687,0.3300152184960162,0.8577864443872406,0.7703261118710242,0.0005975152164452981,0.0005892526834148142,2.9209787532734954,2.961936875501127,3.2920380582533383e+34,1.8720785039427343e+34,179.99768835333947,179.9990789463946,1.0,6.291836746508933e+24,0,98811,1.0535421491046384,7.240252882573568e+34,0.3300916691453103,98413,1.0493258290258523,2.2602448375951525,6.960683302977606e+34,nan,nan,0.00032695971050647325,5.338056023143484,0.33114232945138405,0.4122705913052399,398,0.342790250307829,2.795851051520335e+33,0.9742434644806692,0.06861128433240285,0.44956459084695866,1.0414966289774512,0.012045520127187154,0.000249505175670522,23,0.000249505175670522,8.96474911205161e+31,0.0,0.8325374939531031,1,1,0.03729399954171875,0.9993768627543833,partial accretion,super-catastrophic disruption,0.005,0.1,nan,nan,nan,nan,nan,nan,None,False,nan,nan,partial accretion,103.68000000000413,6.367701922104599e+19,5.895383738655726e+19,6.7963511380461765e+19,False
DD_J2000_G0700_V04000_B07705_OMEGA0500,DD,2.0,0.7,0.4,0.7705,0.5,98834,1.0537616587205518,0.7021836195225554,1.6281125562582648,3.5154931889570444,8.999304548529908,0.7404430740009601,0.4005139421227909,0.7721690734824135,0.8648075528948,0.35761075232348843,50.54907132792376,7.242733726342292e+34,0.619064621839165,0.4346970368813869,0.3300123165815687,0.3300152184960162,0.8577864443872406,0.7703261118710242,0.00031540633935000796,0.0003107055233289691,5.5335896405605505,5.617310028140079,1.4426880661851446e+34,8.219484799803344e+33,179.998108659539,179.99863108690752,1.0,6.291272383865627e+24,0,98801,1.0534372051315473,7.236902423858394e+34,0.3301245530524627,98089,1.0458769104244974,2.27,6.751536128058857e+34,nan,nan,0.00033674904161673904,5.182878156430582,0.3322517497664088,0.4123308675167805,712,0.6146581062642273,4.8543701956277526e+33,1.0,0.03585217171625057,0.42900730611810406,1.0359401573271314,0.017497047804415848,0.00035444914876159295,33,0.00035444914876159295,2.795300696270785e+31,0.0,0.6168872828720723,1,1,0.016676438601323562,0.9991594801068422,partial accretion,super-catastrophic disruption,0.005,0.1,nan,nan,nan,nan,nan,nan,None,False,nan,nan,partial accretion,102.99000000000387,6.367701922104599e+19,5.895383738655726e+19,6.7963511380461765e+19,False
DD_J2000_G0700_V04000_B10060_OMEGA0900,DD,2.0,0.7,0.4,1.006,0.9,98834,1.0537616587205518,0.7021836195225554,1.6281125562582648,3.515502133526854,8.999304548529908,0.7404435884054472,0.4005126448400717,1.0081822063017307,0.8648069520915888,0.4669131312485575,90.0,7.249168589802772e+34,0.619064621839165,0.4346970368813869,0.3300123165815687,0.3300152184960162,0.8577864443872406,0.7703261118710242,0.0005975152164452981,0.0005892524460984806,2.9209787532734954,2.961938068395623,3.2920380582533383e+34,1.8720784848537694e+34,179.99768835333947,179.9990789463946,1.0,6.291536463217835e+24,0,98804,1.0534704904755092,7.239973473158772e+34,0.3301141224714469,98449,1.0497219274789051,2.200839706319561,6.991284425511937e+34,nan,nan,0.0003379221687230635,5.164885330221336,0.3309623916802772,0.41237206211594224,355,0.30476121923609173,2.486899125101783e+33,0.9695329102729343,0.09257061854179402,0.4424337032611136,1.0419662742049396,0.011504216270569549,0.0003211638047997856,30,0.0003211638047997856,8.57378347930908e+31,0.0,0.54465707287823,1,1,0.030061641145171347,0.9992611988676866,partial accretion,super-catastrophic disruption,0.005,0.1,nan,nan,nan,nan,nan,nan,None,False,nan,nan,partial accretion,103.09000000000391,6.367701922104599e+19,5.895383738655726e+19,6.7963511380461765e+19,False
DD_J2000_G0700_V05000_B07279_OMEGA0500,DD,2.0,0.7,0.5,0.7279,0.5,98834,1.0537616587205518,0.7021836195225554,1.6281125562582648,2.977240757537808,8.999304548529908,0.6994529144429839,0.5006372207999898,0.7294221630747565,0.9154880187962549,0.3988865796319441,46.83797379865538,7.242728089257428e+34,0.619064621839165,0.4346970368813869,0.3300123165815687,0.3300152184960162,0.8577864443872406,0.7703261118710242,0.00031540633935000796,0.0003107053933996794,5.5335896405605505,5.617312377159818,1.4426880661851446e+34,8.219484802234701e+33,179.998108659539,179.9986310597509,1.0,6.289413804275179e+24,0,98771,1.0531150671905125,7.236337860150809e+34,0.330225535031658,98222,1.047286342537673,2.27,6.850624516720521e+34,nan,nan,0.00033797722383153414,5.164043991509601,0.3318437503889148,0.41225311455528824,549,0.47388005307640135,3.857142567650891e+33,1.0,0.03946984765944189,0.43695823890985525,1.0384828772037387,0.01463218998677402,0.0006765870897962359,63,0.0006765870897962359,5.572682298629531e+31,0.0,0.6140300836766595,1,1,0.02470512435456701,0.9984435876628082,partial accretion,super-catastrophic disruption,0.005,0.1,nan,nan,nan,nan,nan,nan,None,False,nan,nan,partial accretion,102.5600000000037,6.367701922104599e+19,5.895383738655726e+19,6.7963511380461765e+19,False
DD_J2000_G0700_V05000_B09504_OMEGA0900,DD,2.0,0.7,0.5,0.9504,0.9,98834,1.0537616587205518,0.7021836195225554,1.6281125562582648,2.977245924787003,8.999304548529908,0.6994534323542042,0.5006359812070725,0.9523702076725133,0.9154873409219388,0.5208054465399395,72.24519091049953,7.249166999680354e+34,0.619064621839165,0.4346970368813869,0.3300123165815687,0.3300152184960162,0.8577864443872406,0.7703261118710242,0.0005975152164452981,0.0005892520597491645,2.9209787532734954,2.961940010421498,3.2920380582533383e+34,1.8720784804960607e+34,179.99768835333947,179.99907894441608,1.0,6.289496550105444e+24,0,98776,1.053172166324174,7.234498155146498e+34,0.3302076314138393,98568,1.050982575371041,2.2103021743907294,7.095896078385585e+34,nan,nan,0.00034122339391942094,5.114916746905357,0.33077347499303833,0.4126884096092421,208,0.1780155246449546,1.3860607790327888e+33,0.9780098116773139,0.05860816153440342,0.3082611526364615,1.0425293627455121,0.010642803578661743,0.000619487956135128,58,0.000619487956135128,1.239157490773187e+32,0.0,0.49414558940582254,1,1,-0.1044272569727806,0.9984754599135132,partial accretion,super-catastrophic disruption,0.005,0.1,nan,nan,nan,nan,nan,nan,None,False,nan,nan,partial accretion,102.63000000000373,6.367701922104599e+19,5.895383738655726e+19,6.7963511380461765e+19,False
DD_J2000_G0700_V06000_B06843_OMEGA0500,DD,2.0,0.7,0.6,0.6843,0.5,98834,1.0537616587205518,0.7021836195225554,1.6281125562582648,2.6392291200088454,8.999304548529908,0.6575315242928789,0.6007612346433416,0.6857042653043731,0.973855608783636,0.42300371565245404,43.291018822153084,7.242723730593951e+34,0.619064621839165,0.4346970368813869,0.3300123165815687,0.3300152184960162,0.8577864443872406,0.7703261118710242,0.00031540633935000796,0.0003107055202864406,5.5335896405605505,5.617310083146588,1.4426880661851446e+34,8.219484793355954e+33,179.998108659539,179.9986310762578,1.0,6.28449971831846e+24,0,98694,1.0522922404337536,7.220139932818756e+34,0.33048375075876163,98232,1.0473974040578207,2.243815454401561,6.891535922694165e+34,nan,nan,0.0003413122880342638,5.113584576887893,0.3318382774534983,0.41237438267798504,462,0.39795417690511536,3.2860807885413345e+33,0.9972513130673604,0.040642041080805484,0.4001488317705482,1.03935004108433,0.012942199349423322,0.0014994138465555709,140,0.0014994138465555709,2.05657304183614e+32,0.0,0.5541429783598216,1,1,-0.012225550907436822,0.9965507674554687,partial accretion,super-catastrophic disruption,0.005,0.1,nan,nan,nan,nan,nan,nan,None,False,nan,nan,partial accretion,102.23000000000359,6.367701922104599e+19,5.895383738655726e+19,6.7963511380461765e+19,False
DD_J2000_G0700_V06000_B08936_OMEGA0900,DD,2.0,0.7,0.6,0.8936,0.9,98834,1.0537616587205518,0.7021836195225554,1.6281125562582648,2.6392324051690252,8.999304548529908,0.657532027104454,0.6007600274526873,0.8952903287652096,0.9738548640809409,0.5522944561094368,63.54574599235699,7.249166604491809e+34,0.619064621839165,0.4346970368813869,0.3300123165815687,0.3300152184960162,0.8577864443872406,0.7703261118710242,0.0005975152164452981,0.0005892527232408804,2.9209787532734954,2.9619366753114806,3.2920380582533383e+34,1.872078483212443e+34,179.99768835333947,179.99907894283328,1.0,6.283142341145362e+24,0,98673,1.052075890587449,7.193924574252586e+34,0.3305423289775859,98439,1.0496142500244234,2.184297130969267,7.037642372297053e+34,nan,nan,0.00035108924964453244,4.971183976044337,0.3310809872313197,0.4125406732041602,234,0.20013337910776646,1.5628796250646404e+33,0.983917626562733,0.10086485798343252,0.3715993693471267,1.0417937184418193,0.01028217214562965,0.00171576369285998,161,0.00171576369285998,5.0206056386927745e+32,0.005753342948884493,0.4581617164798671,1,1,-0.04094130385703354,0.9960279294414717,partial accretion,super-catastrophic disruption,0.005,0.1,nan,nan,nan,nan,nan,nan,None,False,nan,nan,partial accretion,102.2800000000036,6.367701922104599e+19,5.895383738655726e+19,6.7963511380461765e+19,False
DD_J2000_G0700_V07000_B06417_OMEGA0500,DD,2.0,0.7,0.7,0.6417,0.5,98834,1.0537616587205518,0.7021836195225554,1.6281125562582648,2.4126365121606588,8.999304548529908,0.6165332481428623,0.7008856635638221,0.6429491158052026,1.0386151352153756,0.43387950203080283,40.012080810432245,7.242719991694024e+34,0.619064621839165,0.4346970368813869,0.3300123165815687,0.3300152184960162,0.8577864443872406,0.7703261118710242,0.00031540633935000796,0.00031070519707152196,5.5335896405605505,5.617315926622779,1.4426880661851446e+34,8.219484896973937e+33,179.998108659539,179.99863105096506,1.0,6.277184870773015e+24,0,98583,1.0510987612657616,7.210653261446516e+34,0.33084960990455975,98109,1.0460705794861915,2.25,6.869301339831069e+34,nan,nan,0.00034216301825389935,5.100870517512275,0.3321401693663746,0.4119022297279889,474,0.4087952666317095,3.4136146606839473e+33,1.0,0.06235965801633287,0.440242554792478,1.0377781151821548,0.013320646083606665,0.0026928930145473395,251,0.0026928930145473395,3.492547455727682e+32,0.003665714490305256,0.6004645875583109,1,1,0.02834032506448908,0.993733215754181,partial accretion,super-catastrophic disruption,0.005,0.1,nan,nan,nan,nan,nan,nan,None,False,nan,nan,partial accretion,101.97000000000347,6.367701922104599e+19,5.895383738655726e+19,6.7963511380461765e+19,False
DD_J2000_G0700_V07000_B08379_OMEGA0900,DD,2.0,0.7,0.7,0.8379,0.9,98834,1.0537616587205518,0.7021836195225554,1.6281125562582648,2.412638746418475,8.999304548529908,0.6165337255598636,0.7008844717638775,0.8394673780777994,1.0386143309568203,0.5664948309590835,57.08391872872548,7.249166717262269e+34,0.619064621839165,0.4346970368813869,0.3300123165815687,0.3300152184960162,0.8577864443872406,0.7703261118710242,0.0005975152164452981,0.0005892523533529576,2.9209787532734954,2.961938534590613,3.2920380582533383e+34,1.8720784815789918e+34,179.99768835333947,179.99907894916453,1.0,6.26178049744256e+24,0,98336,1.0484880776669503,7.01143044750653e+34,0.33166399424663706,98035,1.0452842263441677,2.0864958524198984,6.828198033540788e+34,nan,nan,0.0003494385269477335,4.994667494850628,0.3326050120926372,0.4121948363860115,301,0.26047571729938596,1.903291380469382e+33,0.93986299658554,0.024648776612255514,0.47508295465624595,1.0400387466283774,0.008449331038572936,0.005303576613358642,498,0.005303576613358642,2.477528897261762e+33,0.003722535814568597,0.43867657454965675,1,1,0.06288811827023444,0.9877997198043554,partial accretion,super-catastrophic disruption,0.005,0.1,nan,nan,nan,nan,nan,nan,None,False,nan,nan,partial accretion,102.00000000000348,6.367701922104599e+19,5.895383738655726e+19,6.7963511380461765e+19,False
DD_J2000_G0700_V08000_B06012_OMEGA0500,DD,2.0,0.7,0.8,0.6012,0.5,98834,1.0537616587205518,0.7021836195225554,1.6281125562582648,2.253405844034748,8.999304548529908,0.5775873117710549,0.8010110628177396,0.6023348362175011,1.1086475582733941,0.4351940918736504,37.037301627547734,7.242725159820371e+34,0.619064621839165,0.4346970368813869,0.3300123165815687,0.3300152184960162,0.8577864443872406,0.7703261118710242,0.00031540633935000796,0.0003107053717637922,5.5335896405605505,5.617312768319894,1.4426880661851446e+34,8.219484838445379e+33,179.998108659539,179.99863106081585,1.0,6.258075909221096e+24,0,98282,1.047867772214778,7.138620594437562e+34,0.3318320677934696,97836,1.0431592294653893,2.172706918524751,6.827522724531256e+34,nan,nan,0.0003379940499896061,5.163786912958975,0.3328305643176386,0.4112222068245519,446,0.38280835360882265,3.1111580953356475e+33,0.9571396116849124,0.11061906831263489,0.442175658623961,1.0351801982134676,0.012687574001310292,0.005923882065531034,552,0.005923882065531034,1.071253384266193e+33,0.008331847963100094,0.6173598979768276,1,1,0.030953451799409115,0.9863727770306192,partial accretion,super-catastrophic disruption,0.005,0.1,nan,nan,nan,nan,nan,nan,None,False,nan,nan,partial accretion,101.76000000000337,6.367701922104599e+19,5.895383738655726e+19,6.7963511380461765e+19,False
DD_J2000_G0700_V08000_B07851_OMEGA0900,DD,2.0,0.7,0.8,0.7851,0.9,98834,1.0537616587205518,0.7021836195225554,1.6281125562582648,2.253407427568607,8.999304548529908,0.5775877550615227,0.8010098851600745,0.7864395881388555,1.1086467074020063,0.5682115681889779,51.85401928443338,7.24917823857286e+34,0.619064621839165,0.4346970368813869,0.3300123165815687,0.3300152184960162,0.8577864443872406,0.7703261118710242,0.0005975152164452981,0.0005892521371792422,2.9209787532734954,2.9619396212107834,3.2920380582533383e+34,1.8720785026803694e+34,179.99768835333947,179.99907894995596,1.0,6.262066453807537e+24,0,98334,1.0484618649411601,7.128377519001294e+34,0.331615795598675,98069,1.045672765613846,2.1820749656633223,6.954916742580592e+34,nan,nan,0.0003506499319682294,4.977412207661471,0.3322222125154507,0.41229605348987414,265,0.226756042871078,1.7457672945279294e+33,0.9829166511996948,0.1042615209517017,0.3585685803882458,1.0376679231659318,0.010793941775228522,0.005329789339148509,500,0.005329789339148509,1.142914506871437e+33,0.01481691123776392,0.4845543742924579,1,1,-0.05372747310162834,0.9879098652089766,partial accretion,super-catastrophic disruption,0.005,0.1,nan,nan,nan,nan,nan,nan,None,False,nan,nan,partial accretion,101.78000000000338,6.367701922104599e+19,5.895383738655726e+19,6.7963511380461765e+19,False
DD_J2000_G0700_V09000_B05635_OMEGA0500,DD,2.0,0.7,0.9,0.5635,0.5,98834,1.0537616587205518,0.7021836195225554,1.6281125562582648,2.1373945930475604,8.999304548529908,0.5412782339156971,0.9011359272966548,0.5644698147917211,1.1830159107864762,0.4299722644010304,34.365482399878054,7.242721268477553e+34,0.619064621839165,0.4346970368813869,0.3300123165815687,0.3300152184960162,0.8577864443872406,0.7703261118710242,0.00031540633935000796,0.00031070558755704,5.5335896405605505,5.617308866947615,1.4426880661851446e+34,8.219484830164977e+33,179.998108659539,179.99863106827056,1.0,6.224211425530179e+24,0,97752,1.0421864862042765,7.0102802653008445e+34,0.3335732385607099,97098,1.035171717927132,2.1618491360173664,6.582156090645001e+34,nan,nan,0.00033201635985109925,5.256756783843617,0.33573685698414707,0.4089972972485979,654,0.5703063639954803,4.282572967061318e+33,0.9440389240250509,0.014287338893054028,0.6127008461843736,1.0307389873533366,0.011447498850939906,0.011605168076032416,1082,0.011605168076032416,2.5453146534502412e+33,0.010337215689973586,0.605680271366991,1,1,0.2037035489357757,0.9733287685200138,partial accretion,super-catastrophic disruption,0.005,0.1,nan,nan,nan,nan,nan,nan,None,False,nan,nan,partial accretion,101.58000000000332,6.367701922104599e+19,5.895383738655726e+19,6.7963511380461765e+19,False
DD_J2000_G0700_V09000_B07358_OMEGA0900,DD,2.0,0.7,0.9,0.7358,0.9,98834,1.0537616587205518,0.7021836195225554,1.6281125562582648,2.1373957586825547,8.999304548529908,0.5412786419389672,0.9011347565712943,0.7370013155287981,1.183015019012844,0.5613939725092845,47.47659626999368,7.249177758936748e+34,0.619064621839165,0.4346970368813869,0.3300123165815687,0.3300152184960162,0.8577864443872406,0.7703261118710242,0.0005975152164452981,0.0005892526277765124,2.9209787532734954,2.9619371551725786,3.2920380582533383e+34,1.872078488827394e+34,179.99768835333947,179.99907894204188,1.0,6.235556499722637e+24,9.083252221355212e+21,97926,1.0440970663612468,7.059619577038544e+34,0.3329628370654625,97680,1.041508692559996,2.2003660186552922,6.899975133552169e+34,nan,nan,0.0003486597850257869,5.005823232138013,0.3334841298991507,0.411621251772649,246,0.21043689441063257,1.5967212712393814e+33,0.9911558642591407,0.12320525978153807,0.4100777139880744,1.0332175680017832,0.010879498359463644,0.00969458791906216,908,0.00969458791906216,2.1373945091974194e+33,0.012374442990450294,0.5096518279451925,2,2,-0.0015435377845746112,0.9776986932373236,partial accretion,super-catastrophic disruption,0.005,0.1,-2.0396536754558827e+27,3.6444735152836273e+28,3.440508147738039e+28,nan,nan,nan,False,False,0.1,178.7476772524113,partial accretion,101.60000000000332,6.367701922104599e+19,5.895383738655726e+19,6.7963511380461765e+19,False
